school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,positive,weights
MS,M,16.0,R,LE3,T,1.0,2.0,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9.0,10.0,11.0,True,0.0037593984962406013
MS,F,17.0,R,GT3,T,3.0,1.0,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7.0,9.0,10.0,True,0.0026109660574412533
MS,M,17.0,R,GT3,T,2.0,2.0,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8.0,13.0,10.0,True,0.0037593984962406013
MS,M,18.0,R,GT3,T,1.0,0.0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12.0,12.0,13.0,True,0.0037593984962406013
MS,M,17.0,R,GT3,T,1.0,1.0,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10.0,9.0,10.0,True,0.0037593984962406013
MS,M,18.0,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10.0,9.0,10.0,True,0.0037593984962406013
MS,F,16.0,R,LE3,T,2.0,2.0,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11.0,13.0,12.0,True,0.0026109660574412533
MS,M,17.0,U,GT3,T,2.0,2.0,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7.0,0.0,0.0,False,0.0037593984962406013
MS,M,16.0,R,GT3,T,3.0,2.0,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11.0,9.0,10.0,True,0.0037593984962406013
MS,M,16.0,R,LE3,T,1.0,1.0,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10.0,10.0,9.0,False,0.0037593984962406013
MS,M,18.0,R,GT3,T,1.0,1.0,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9.0,7.0,9.0,False,0.0037593984962406013
MS,M,18.0,R,GT3,T,3.0,2.0,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4.0,0.0,0.0,False,0.0037593984962406013
MS,M,19.0,U,GT3,T,3.0,2.0,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6.0,11.0,9.0,False,0.0037593984962406013
MS,M,18.0,U,GT3,T,3.0,3.0,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4.0,8.0,8.0,False,0.0037593984962406013
MS,M,16.0,R,GT3,T,2.0,2.0,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7.0,8.0,8.0,False,0.0037593984962406013
MS,M,19.0,U,GT3,T,2.0,1.0,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8.0,9.0,9.0,False,0.0037593984962406013
MS,F,16.0,U,GT3,A,3.0,2.0,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5.0,5.0,7.0,False,0.0026109660574412533
MS,F,17.0,U,GT3,T,1.0,1.0,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7.0,9.0,10.0,True,0.0026109660574412533
MS,M,20.0,R,GT3,T,1.0,1.0,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8.0,11.0,10.0,True,0.0037593984962406013
MS,F,18.0,R,GT3,A,4.0,3.0,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10.0,11.0,10.0,True,0.0026109660574412533
MS,M,18.0,R,GT3,T,3.0,2.0,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9.0,10.0,11.0,True,0.0037593984962406013
MS,M,19.0,R,GT3,T,1.0,1.0,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10.0,9.0,11.0,True,0.0037593984962406013
MS,M,17.0,U,GT3,T,3.0,3.0,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8.0,9.0,10.0,True,0.0037593984962406013
MS,M,18.0,U,LE3,T,1.0,3.0,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9.0,10.0,9.0,False,0.0037593984962406013
MS,M,19.0,R,GT3,T,1.0,1.0,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8.0,9.0,10.0,True,0.0037593984962406013
MS,F,18.0,U,GT3,A,1.0,2.0,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6.0,8.0,8.0,False,0.0026109660574412533
MS,F,19.0,U,LE3,A,1.0,1.0,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6.0,8.0,7.0,False,0.0026109660574412533
MS,F,18.0,R,GT3,T,2.0,2.0,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8.0,6.0,0.0,False,0.0026109660574412533
MS,F,17.0,R,GT3,T,0.0,0.0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10.0,11.0,11.0,True,0.0026109660574412533
MS,F,17.0,R,LE3,A,3.0,1.0,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8.0,7.0,8.0,False,0.0026109660574412533
MS,F,17.0,U,GT3,T,4.0,2.0,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8.0,8.0,0.0,False,0.0026109660574412533
MS,F,18.0,R,LE3,T,2.0,2.0,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7.0,6.0,8.0,False,0.0026109660574412533
MS,F,17.0,U,GT3,T,4.0,1.0,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8.0,10.0,9.0,False,0.0026109660574412533
MS,F,17.0,U,LE3,T,1.0,2.0,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7.0,10.0,10.0,True,0.0026109660574412533
MS,F,18.0,U,GT3,T,1.0,1.0,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7.0,8.0,7.0,False,0.0026109660574412533
MS,F,18.0,U,GT3,T,2.0,2.0,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12.0,13.0,14.0,True,0.0026109660574412533
MS,F,17.0,U,GT3,T,3.0,3.0,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11.0,12.0,13.0,True,0.0026109660574412533
MS,F,18.0,U,LE3,A,1.0,2.0,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12.0,13.0,14.0,True,0.0026109660574412533
MS,F,18.0,U,GT3,T,4.0,4.0,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18.0,18.0,18.0,True,0.0026109660574412533
MS,M,18.0,U,LE3,T,4.0,4.0,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17.0,17.0,17.0,True,0.0037593984962406013
MS,F,17.0,U,GT3,T,4.0,2.0,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17.0,18.0,18.0,True,0.0026109660574412533
MS,F,18.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9.0,0.0,0.0,False,0.0026109660574412533
MS,M,18.0,U,LE3,T,1.0,2.0,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10.0,11.0,11.0,True,0.0037593984962406013
MS,M,18.0,R,GT3,T,4.0,4.0,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12.0,13.0,14.0,True,0.0037593984962406013
MS,M,17.0,R,GT3,T,1.0,1.0,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12.0,13.0,14.0,True,0.0037593984962406013
MS,F,18.0,U,GT3,T,2.0,2.0,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8.0,8.0,10.0,True,0.0026109660574412533
MS,F,18.0,U,LE3,T,2.0,2.0,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11.0,12.0,13.0,True,0.0026109660574412533
MS,F,18.0,R,LE3,A,4.0,2.0,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5.0,0.0,0.0,False,0.0026109660574412533
MS,F,18.0,U,GT3,T,1.0,1.0,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9.0,10.0,10.0,True,0.0026109660574412533
MS,F,19.0,U,GT3,T,1.0,1.0,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5.0,0.0,0.0,False,0.0026109660574412533
MS,F,17.0,U,GT3,T,4.0,2.0,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18.0,18.0,18.0,True,0.0026109660574412533
MS,F,17.0,R,LE3,A,2.0,1.0,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11.0,11.0,12.0,True,0.0026109660574412533
MS,F,18.0,U,LE3,A,1.0,1.0,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8.0,10.0,11.0,True,0.0026109660574412533
MS,F,18.0,U,GT3,T,1.0,2.0,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11.0,11.0,12.0,True,0.0026109660574412533
MS,F,19.0,R,GT3,A,1.0,1.0,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8.0,0.0,0.0,False,0.0026109660574412533
MS,F,18.0,R,GT3,T,2.0,2.0,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14.0,14.0,15.0,True,0.0026109660574412533
MS,M,17.0,R,GT3,T,4.0,3.0,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10.0,11.0,11.0,True,0.0037593984962406013
MS,F,18.0,U,GT3,T,3.0,3.0,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10.0,10.0,10.0,True,0.0026109660574412533
MS,F,17.0,R,GT3,T,4.0,4.0,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12.0,12.0,12.0,True,0.0026109660574412533
MS,F,17.0,U,LE3,A,3.0,2.0,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15.0,14.0,15.0,True,0.0026109660574412533
MS,M,18.0,U,LE3,T,1.0,1.0,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14.0,13.0,14.0,True,0.0037593984962406013
MS,F,18.0,U,LE3,T,1.0,1.0,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19.0,17.0,18.0,True,0.0026109660574412533
MS,F,18.0,R,LE3,A,1.0,2.0,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16.0,15.0,15.0,True,0.0026109660574412533
MS,F,18.0,U,GT3,T,3.0,3.0,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13.0,12.0,13.0,True,0.0026109660574412533
MS,F,17.0,U,LE3,T,4.0,4.0,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15.0,14.0,15.0,True,0.0026109660574412533
MS,F,17.0,R,GT3,T,1.0,2.0,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13.0,13.0,13.0,True,0.0026109660574412533
MS,M,18.0,R,GT3,T,1.0,3.0,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8.0,10.0,9.0,False,0.0037593984962406013
MS,M,18.0,U,LE3,T,4.0,4.0,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15.0,16.0,16.0,True,0.0037593984962406013
MS,F,17.0,R,GT3,T,1.0,1.0,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8.0,8.0,9.0,False,0.0026109660574412533
MS,F,18.0,U,GT3,T,2.0,3.0,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,10.0,10.0,10.0,True,0.0026109660574412533
MS,F,18.0,R,GT3,T,4.0,4.0,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7.0,5.0,0.0,False,0.0026109660574412533
MS,M,18.0,R,LE3,T,1.0,2.0,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9.0,10.0,10.0,True,0.0037593984962406013
MS,F,17.0,U,GT3,T,2.0,2.0,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10.0,11.0,12.0,True,0.0026109660574412533
MS,F,17.0,R,GT3,T,1.0,2.0,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,7.0,8.0,9.0,False,0.0026109660574412533
MS,F,18.0,R,LE3,T,4.0,4.0,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,15.0,17.0,17.0,True,0.0026109660574412533
MS,F,18.0,R,GT3,T,1.0,1.0,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10.0,11.0,12.0,True,0.0026109660574412533
MS,F,19.0,R,GT3,T,1.0,1.0,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7.0,8.0,9.0,False,0.0026109660574412533
MS,F,18.0,R,LE3,T,4.0,4.0,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,13.0,14.0,14.0,True,0.0026109660574412533
MS,F,18.0,U,GT3,T,3.0,3.0,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,16.0,16.0,16.0,True,0.0026109660574412533
MS,F,17.0,R,GT3,T,3.0,1.0,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8.0,9.0,9.0,False,0.0026109660574412533
MS,M,18.0,U,GT3,T,4.0,4.0,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17.0,18.0,19.0,True,0.0037593984962406013
MS,M,18.0,R,GT3,T,2.0,1.0,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7.0,7.0,0.0,False,0.0037593984962406013
MS,M,17.0,U,GT3,T,2.0,3.0,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14.0,15.0,16.0,True,0.0037593984962406013
MS,M,19.0,R,GT3,T,1.0,1.0,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5.0,8.0,0.0,False,0.0037593984962406013
MS,M,18.0,R,GT3,T,4.0,2.0,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,7.0,7.0,0.0,False,0.0037593984962406013
MS,F,18.0,R,GT3,T,2.0,2.0,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14.0,17.0,15.0,True,0.0026109660574412533
MS,F,17.0,U,GT3,T,4.0,3.0,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,6.0,9.0,11.0,True,0.0026109660574412533
MS,F,18.0,R,GT3,T,4.0,4.0,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7.0,9.0,10.0,True,0.0026109660574412533
MS,F,19.0,R,GT3,T,2.0,3.0,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,10.0,11.0,10.0,True,0.0026109660574412533
MS,F,18.0,U,LE3,T,3.0,1.0,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,15.0,15.0,16.0,True,0.0026109660574412533
MS,F,18.0,U,GT3,T,1.0,1.0,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,11.0,12.0,9.0,False,0.0026109660574412533
MS,M,17.0,U,LE3,T,3.0,1.0,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,10.0,10.0,10.0,True,0.0037593984962406013
MS,M,18.0,R,LE3,T,3.0,2.0,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,10.0,11.0,11.0,True,0.0037593984962406013
GP,M,17.008714181320656,R,GT3,T,3.349888472207792,3.8541706656811265,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,2,9.767462028819422,9.71827379078185,10.0,True,0.0037593984962406013
GP,M,15.68600065479082,U,GT3,T,1.0330129964592183,-0.19477853952476298,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,0,17.272239843269777,17.74485487175533,18.230194681560043,True,0.0037593984962406013
GP,M,14.703738986472416,U,GT3,T,3.296857438625854,3.6291238919235553,health,health,other,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,2,1,1,5,0,11.169494438316274,11.92586909037506,11.943460320395417,True,0.0037593984962406013
GP,M,16.625272565363915,U,GT3,T,2.604942818247532,2.0449641908026726,services,other,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,4,2,1,1,3,6,11.910764472253758,10.078099672284049,10.841522877877983,True,0.0037593984962406013
GP,M,16.449354870452243,U,LE3,T,0.6810645557201802,1.7730698386571178,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,9.386015873373719,10.171884682736192,10.123493972029504,True,0.0037593984962406013
MS,M,16.39444495422372,R,GT3,T,0.5766692152585899,0.9157680087794979,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,9.322499604073208,9.399580394769892,10.612462738997845,True,0.0037593984962406013
MS,M,16.839444189043974,R,GT3,T,0.1657614727380845,-0.1583181687379282,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12.378237368778107,13.014515053614776,12.57120113113393,True,0.0037593984962406013
MS,M,16.131602837983444,U,LE3,A,0.3097930820530671,-0.2953041893961849,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11.239227075467175,11.59101153374633,11.48325750536437,True,0.0037593984962406013
GP,M,15.539120987974881,U,GT3,T,2.1326090840010483,2.8790031049282883,services,services,home,father,1,4,0,no,yes,no,yes,yes,yes,yes,no,5,5,4,1,2,5,6,14.293113383094264,13.52855525455714,13.46781222146006,True,0.0037593984962406013
GP,M,15.28596032983508,U,GT3,T,2.3718213869873903,1.3422964673433362,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,5,0,12.939339260112755,12.393713916618788,14.665032408239114,True,0.0037593984962406013
GP,M,16.787846227343525,U,GT3,T,3.9378895376796277,4.2018136950492915,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,5,0,15.17192415171745,12.681424739399871,12.411977093259113,True,0.0037593984962406013
GP,M,16.504903629940006,U,LE3,A,3.7117618374740977,1.0099459348524527,services,other,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,5,22,11.11682051842812,11.028743823873388,10.0,True,0.0037593984962406013
GP,M,17.004269149094657,U,GT3,T,3.994852257992666,3.52046186917662,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,12.948234542347482,12.920215432139273,12.92046531222817,True,0.0037593984962406013
GP,M,14.572170021194509,U,LE3,T,3.3078306184481,3.59693025015207,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,2,1,1,2,0,12.848048194583999,11.845624060057895,12.192310865098323,True,0.0037593984962406013
GP,M,15.349229153103987,U,LE3,T,2.501363376697836,2.0281041106359274,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,13.16167308157016,11.742776122425548,12.763114399350766,True,0.0037593984962406013
GP,M,15.68288515778328,U,GT3,T,3.1412677975196655,2.9826837293649717,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,13.568911695708778,13.203415552391116,13.880706382751027,True,0.0037593984962406013
GP,M,17.904470470496047,R,GT3,T,1.529960788349066,3.9041123204468926,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13.15663576820316,13.719055315846953,13.9963727349681,True,0.0037593984962406013
GP,M,15.54404792113066,U,GT3,T,3.926725136500881,2.7727863219188174,teacher,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,3,5,0,11.844896715141587,11.854684869021497,10.82943881652609,True,0.0037593984962406013
GP,M,14.395014990053799,U,GT3,T,3.0193052954721233,4.35481970092411,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,2,13.301635762078728,12.902716122918205,14.50373498445456,True,0.0037593984962406013
GP,M,16.27358689714515,U,GT3,T,3.202138617720108,2.2268356008141263,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,3,0,11.282180267411777,11.942212122275256,13.42250540465396,True,0.0037593984962406013
GP,M,14.440181916459936,U,LE3,T,0.22819420788676026,2.3346546068856977,other,at_home,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,13.67430092911496,12.417211664921512,14.190326863120035,True,0.0037593984962406013
GP,M,17.937247998113683,R,GT3,T,2.585333949718193,2.692175585600356,other,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,9.952860709582742,8.914140391679148,11.214118917941185,True,0.0037593984962406013
GP,M,16.305687533240572,U,LE3,T,1.5671824006083943,1.5226034518812717,health,services,course,mother,2,1,2,no,no,no,no,no,yes,yes,no,4,4,5,3,5,5,0,9.008590836318412,7.698586502686641,10.092428874159545,True,0.0037593984962406013
GP,M,15.58718750551808,U,GT3,T,3.020354394405312,1.548602384074293,services,other,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,4,2,1,1,3,6,11.19715894278834,9.542825578969513,10.673038820664132,True,0.0037593984962406013
GP,M,16.975363307056227,U,GT3,T,2.9574600130316866,3.093591947564473,other,other,home,mother,1,1,0,no,yes,no,no,no,yes,yes,no,5,4,3,1,1,5,4,11.81747699096936,12.752670313882026,11.773050306407855,True,0.0037593984962406013
GP,M,16.84747624266283,U,GT3,T,2.7836319350752463,2.6597329759603445,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,0,13.725269402356473,14.624370991058209,14.732635995907714,True,0.0037593984962406013
GP,M,16.599008269254472,U,LE3,T,4.412873760990121,3.236906106437366,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,11.789550014242844,12.476020108443919,12.868958527357973,True,0.0037593984962406013
MS,M,18.137209587949442,R,GT3,T,0.5938568991290651,0.9672222600598215,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,7.782775027687247,9.24840022753043,10.116087817964626,True,0.0037593984962406013
MS,M,17.194410094511902,U,GT3,T,3.630169319800523,4.422231800325909,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17.315473978758213,18.729244391749173,19.769813008015,True,0.0037593984962406013
GP,M,16.115299787598673,U,LE3,A,4.122915398251654,4.06541009585785,teacher,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,5,6,9.063326947740011,8.163908186900175,10.376783149655898,True,0.0037593984962406013
MS,M,17.72975594230275,R,LE3,T,0.5969446765446385,0.09508490482115173,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,10.252018168762717,10.68107738927705,11.309305084201213,True,0.0037593984962406013
GP,M,15.16588984813693,U,LE3,T,3.029507001668102,2.101948954880963,teacher,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,4,0,14.026137182511942,13.437307684025281,14.713525893282574,True,0.0037593984962406013
GP,M,17.154592024587277,U,LE3,A,2.696011951882851,0.9360582408485603,teacher,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,3,18,13.380151132534737,13.377496891256953,12.943318078478443,True,0.0037593984962406013
GP,M,14.013448984339533,U,GT3,T,4.03565632933243,2.302075276301189,health,services,other,mother,1,1,0,no,no,no,no,yes,yes,yes,no,2,2,4,2,4,1,0,10.662980034586402,11.831393413450744,11.35677205999968,True,0.0037593984962406013
GP,M,14.96150693020662,R,GT3,T,4.071861758218725,4.7657174300332805,other,other,home,father,4,4,0,no,yes,no,yes,yes,yes,yes,yes,1,3,5,3,5,1,8,11.240058672751228,9.907010044119223,10.146696174121105,True,0.0037593984962406013
GP,M,16.96073703178458,U,GT3,T,3.452919987566267,2.7218751859458212,other,other,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,10.475584025464144,9.27338828185741,10.0,True,0.0037593984962406013
GP,M,16.607750528777004,U,GT3,T,1.0475378416035215,0.881956081995993,other,other,reputation,father,1,2,0,no,no,no,no,no,yes,yes,no,4,3,3,1,2,4,0,11.905573106550383,12.242978822385345,12.521559915598383,True,0.0037593984962406013
